model,arch_seed,env_seed,delay,context,stage,step,phi_norm,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,p_0,p_1,p_2,p_3,delta_w_in_0_0,delta_w_in_0_1,delta_w_in_0_2,delta_w_in_0_3,delta_w_in_0_4,delta_w_in_0_5,delta_w_in_1_0,delta_w_in_1_1,delta_w_in_1_2,delta_w_in_1_3,delta_w_in_1_4,delta_w_in_1_5,delta_w_in_2_0,delta_w_in_2_1,delta_w_in_2_2,delta_w_in_2_3,delta_w_in_2_4,delta_w_in_2_5,delta_w_in_3_0,delta_w_in_3_1,delta_w_in_3_2,delta_w_in_3_3,delta_w_in_3_4,delta_w_in_3_5,delta_w_in_4_0,delta_w_in_4_1,delta_w_in_4_2,delta_w_in_4_3,delta_w_in_4_4,delta_w_in_4_5,delta_w_in_5_0,delta_w_in_5_1,delta_w_in_5_2,delta_w_in_5_3,delta_w_in_5_4,delta_w_in_5_5,delta_w_in_6_0,delta_w_in_6_1,delta_w_in_6_2,delta_w_in_6_3,delta_w_in_6_4,delta_w_in_6_5,delta_w_in_7_0,delta_w_in_7_1,delta_w_in_7_2,delta_w_in_7_3,delta_w_in_7_4,delta_w_in_7_5,precision_vec_0,precision_vec_1,precision_vec_2,precision_vec_3,workspace_0,workspace_1,workspace_2,workspace_3,workspace_4,workspace_5,workspace_6,workspace_7,selector_logits_0,selector_logits_1,selector_logits_2,selector_logits_3,selector_weights_0,selector_weights_1,selector_weights_2,selector_weights_3,sel_touch,sel_smell,sel_vision,sel_efference
perspective_plastic,2,2,18,A,delay,1,0.05360741037857077,0.19752227366183517,-0.06682761851771693,-0.11935661878767304,0.1698558179586051,-0.28620207906502715,0.13998748194400296,0.2876920859000795,0.1582663394206261,0.012850775233704254,0.005306800297792308,-0.047750571002808134,0.020008319841866816,0.0003661263973545713,0.0,0.0004184301684052244,0.0001046075421013061,0.00017846165007866032,0.0,-0.0003395050615008175,0.0,-0.00038800578457236294,-9.700144614309073e-05,-6.0378846650565604e-05,0.0,-0.00039415664889516416,0.0,-0.00045046474159447347,-0.00011261618539861837,-0.00010783887174732039,0.0,0.0009375270204389014,0.0,0.001071459451930173,0.00026786486298254326,0.00015346496871664037,0.0,-0.0007048240628705095,0.0,-0.0008055132147091538,-0.00020137830367728844,-0.0002585839780952094,0.0,0.001386299464590338,0.0,0.0015843422452461006,0.00039608556131152516,0.00012647888541853335,0.0,0.0005515374506169151,0.0,0.0006303285149907602,0.00015758212874769005,0.0002599302013513632,0.0,0.00042504860235487873,0.0,0.0004857698312627186,0.00012144245781567965,0.00014299385867372992,0.0,1.1491389188982548,1.1470160026662615,1.149287641121897,1.1574484180397246,,,,,,,,,,,,,,,,,,,,
perspective_plastic,2,2,18,A,delay,2,0.09242736723249681,0.2572940612147151,-0.04886801709738689,-0.1185386675551624,0.17934078828298144,-0.3928717453669769,0.09566447248830783,0.4090472014431906,0.19969492857977084,0.0006915713612138559,0.0037796189632202885,-0.08058304930204224,0.045104618258673554,0.0003588038694074799,0.0,0.00041006156503711993,0.00010251539125927998,0.0005417130608196114,0.0,-0.00033271496027080115,0.0,-0.0003802456688809157,-9.506141722022892e-05,-0.00012884173706318355,0.0,-0.00038627351591726086,0.0,-0.000441455446762584,-0.000110363861690646,-0.0002746810604590474,0.0,0.0009187764800301233,0.0,0.0010500302628915696,0.0002625075657228924,0.00040607939207058254,0.0,-0.0006907275816130993,0.0,-0.0007894029504149707,-0.00019735073760374268,-0.0008135242026456161,0.0,0.001358573475298531,0.0,0.0015526554003411786,0.00038816385008529465,0.0002603368450508152,0.0,0.0005405067016045768,0.0,0.0006177219446909449,0.00015443048617273624,0.0008379046291699997,0.0,0.00041654763030778114,0.0,0.0004760544346374642,0.00011901360865936605,0.0004248363252229076,0.0,1.0833087971228172,1.0693839794845843,1.0756100792867107,1.0899651764445697,,,,,,,,,,,,,,,,,,,,
perspective_plastic,2,2,18,A,delay,3,0.13628771387144573,0.28693557474523723,-0.030407256564141203,-0.10320094671868599,0.18828188248805028,-0.45569844729840603,0.06841021036049348,0.4757762414479516,0.22582597447307223,-0.01404699272474956,0.001379778318967444,-0.11487841991739031,0.07195879235208262,0.0003516277920193303,0.0,0.00040186033373637754,0.00010046508343409439,0.0010260940996076866,0.0,-0.00032606066106538514,0.0,-0.0003726407555032974,-9.316018887582435e-05,-0.00017874406491824043,0.0,-0.00037854804559891563,0.0,-0.0004326263378273323,-0.00010815658445683308,-0.00044729950442482934,0.0,0.0009004009504295209,0.0,0.0010290296576337381,0.00025725741440843454,0.0007229090376358726,0.0,-0.0006769130299808373,0.0,-0.0007736148914066713,-0.00019340372285166782,-0.001583732855907119,0.0,0.0013314020057925604,0.0,0.001521602292334355,0.00038040057308358875,0.0003731976669637233,0.0,0.0005296965675724853,0.0,0.0006053675057971261,0.00015134187644928152,0.0016422774624149459,0.0,0.0004082166777016255,0.0,0.0004665333459447149,0.00011663333648617873,0.0008060872896305186,0.0,1.0749951924060182,1.0455627365307425,1.0563837770252766,1.0764638203988421,,,,,,,,,,,,,,,,,,,,
perspective_plastic,2,2,18,A,delay,4,0.18062592596180663,0.3017684904679053,-0.0174013272312155,-0.08635641046037155,0.19482955238197935,-0.48955127491659445,0.047805623688500665,0.5067978457913305,0.2461172287318748,-0.02844936279188765,-0.001537961074036988,-0.1486782218318964,0.09853314120099776,0.0003445952361789437,0.0,0.00039382312706165,9.84557817654125e-05,0.001577813588150419,0.0,-0.00031953944784407745,0.0,-0.00036518794039323144,-9.129698509830786e-05,-0.00020816719255207676,0.0,-0.0003709770846869373,0.0,-0.0004239738110707857,-0.00010599345276769642,-0.0006021105407896029,0.0,0.0008823929314209305,0.0,0.0010084490644810633,0.0002521122661202658,0.001077904705105986,0.0,-0.0006633747693812205,0.0,-0.0007581425935785378,-0.00018953564839463446,-0.0024803906833071616,0.0,0.0013047739656767091,0.0,0.001491170246487668,0.000372792561621917,0.00045638716646296553,0.0,0.0005191026362210356,0.0,0.0005932601556811835,0.00014831503892029588,0.00257046894327567,0.0,0.000400052344147593,0.0,0.00045720267902582063,0.00011430066975645516,0.0012566758357686523,0.0,1.0698006823829804,1.0238208631013037,1.0393956086749512,1.0650835360532855,,,,,,,,,,,,,,,,,,,,
perspective_plastic,2,2,18,A,delay,5,0.22304844413485117,0.30823275460209865,-0.010086969258009004,-0.07129608050320106,0.1983354709189667,-0.5050521449460034,0.03037329788319535,0.5160135868298188,0.26339403395131883,-0.041199808826612026,-0.004735912396592742,-0.18079070751531426,0.1238768557621331,0.0003377033314553648,0.0,0.000385946664520417,9.648666613010425e-05,0.002159788073461186,0.0,-0.0003131486588871959,0.0,-0.0003578841815853668,-8.94710453963417e-05,-0.00022408174695501927,0.0,-0.00036355754299319856,0.0,-0.00041549433484936994,-0.00010387358371234249,-0.0007319816652518519,0.0,0.0008647450727925118,0.0,0.000988280083191442,0.0002470700207978605,0.0014511291570203722,0.0,-0.0006501072739935961,0.0,-0.0007429797417069671,-0.00018574493542674177,-0.003436078446519161,0.0,0.0012786784863631749,0.0,0.0014613468415579146,0.00036533671038947865,0.000507716828022944,0.0,0.0005087205834966149,0.0,0.0005813949525675598,0.00014534873814188996,0.003546173658746897,0.0,0.0003920512972646411,0.0,0.0004480586254453042,0.00011201465636132605,0.0017558225541875374,0.0,1.0666693190460976,1.0043643089296277,1.0246061212620488,1.0557599324842557,,,,,,,,,,,,,,,,,,,,
perspective_plastic,2,2,18,A,delay,6,0.26240823670596575,0.30975741844807697,-0.0073902551708714265,-0.05834062457935792,0.1992136932928804,-0.5093162691283492,0.015107761434336914,0.5126835414492815,0.2784472831608634,-0.05181523204705759,-0.008018054533874962,-0.210564298825248,0.147552198495201,0.0003309492648262575,0.0,0.00037822773123000864,9.455693280750216e-05,0.0027484070932374993,0.0,-0.00030688568570945196,0.0,-0.00035072649795365947,-8.768162448841487e-05,-0.00023467407691892737,0.0,-0.0003562863921333346,0.0,-0.00040718444815238255,-0.00010179611203809564,-0.0008363398888537149,0.0,0.0008474501713366616,0.0,0.0009685144815276132,0.0002421286203819033,0.0018284444000394211,0.0,-0.0006371051285137241,0.0,-0.0007281201468728277,-0.00018203003671820692,-0.004406213505385932,0.0,0.0012531049166359114,0.0,0.0014321199047267563,0.0003580299761816891,0.0005283779180423182,0.0,0.0004985461718266825,0.0,0.0005697670535162086,0.00014244176337905215,0.004520975066712335,0.0,0.0003842102713193483,0.0,0.00043909745293639813,0.00010977436323409953,0.0022886573411406725,0.0,1.064937363295959,0.9871418816160149,1.0118354978621007,1.0482161695743397,,,,,,,,,,,,,,,,,,,,
perspective_plastic,2,2,18,A,delay,7,0.2982471026030887,0.30841072775793377,-0.008111676961391643,-0.04714235729162007,0.19824688363699,-0.5069712779315061,0.0017925332205333232,0.5026811662271169,0.2914974641172029,-0.06023865051569842,-0.011222721732726055,-0.237708102133766,0.16938579601624723,0.0003243302795297323,0.0,0.00037066317660540844,9.266579415135211e-05,0.0033295139900961987,0.0,-0.0003007479719952629,0.0,-0.00034371196799458625,-8.592799199864656e-05,-0.00024671034818402136,0.0,-0.0003491606642906679,0.0,-0.0003990407591893349,-9.976018979733373e-05,-0.0009168408268229712,0.0,0.0008305011679099283,0.0,0.0009491441918970609,0.00023728604797426523,0.0022007455118045784,0.0,-0.0006243630259434496,0.0,-0.0007135577439353711,-0.00017838943598384277,-0.00536368118853563,0.0,0.0012280428183031932,0.0,0.0014034775066322212,0.0003508693766580553,0.0005215073310739803,0.0,0.0004885752483901489,0.0,0.0005583717124458844,0.0001395929281114711,0.005467299470487714,0.0,0.0003765260658929613,0.0,0.0004303155038776702,0.00010757887596941755,0.002844076838049972,0.0,1.0641586289902218,0.9719903555220573,1.0008561407173244,1.042144252314539,,,,,,,,,,,,,,,,,,,,
perspective_plastic,2,2,18,A,delay,8,0.3304885877053808,0.30548028614453876,-0.011220290388786906,-0.03734300561813899,0.1961911449004712,-0.5009812022741077,-0.009624910410122534,0.4896129981222345,0.30265133740715977,-0.0666191866905842,-0.01422433632637615,-0.2621628460805588,0.18934862280776604,0.0003178436739391377,0.0,0.00036324991307330024,9.081247826832506e-05,0.0038951562960456323,0.0,-0.0002947330125553576,0.0,-0.0003368377286346945,-8.420943215867363e-05,-0.0002649980430160836,0.0,-0.00034217745100485454,0.0,-0.0003910599440055482,-9.776498600138705e-05,-0.0009757903887289904,0.0,0.0008138911445517298,0.0,0.0009301613080591197,0.0002325403270147799,0.0025627745934981494,0.0,-0.0006118757654245806,0.0,-0.0006992865890566636,-0.0001748216472641659,-0.006293255621063773,0.0,0.0012034819619371293,0.0,0.0013754079564995767,0.0003438519891248942,0.0004911571363439373,0.0,0.00047880374342234596,0.0,0.0005472042781969667,0.00013680106954924167,0.00637127350813146,0.0,0.0003689955445751021,0.0,0.0004217091938001168,0.0001054272984500292,0.003413572996704314,0.0,1.0640231511710248,0.95870497603238,0.9914363922547234,1.037265877469338,,,,,,,,,,,,,,,,,,,,
perspective_plastic,2,2,18,A,delay,9,0.3592643203665447,0.30175697244689037,-0.015902358542593167,-0.02869629434676245,0.19363255143167762,-0.4932220708451649,-0.019230780958349927,0.47562909555600463,0.3120291918461153,-0.0711932386146817,-0.016932615027174105,-0.28401150778598355,0.20749246891745726,0.00031148680046035493,0.0,0.00035598491481183425,8.899622870295856e-05,0.004441266055273514,0.0,-0.00028883835230425047,0.0,-0.0003301009740620006,-8.252524351550015e-05,-0.0002925830775027399,0.0,-0.00033533390198475744,0.0,-0.0003832387451254372,-9.58096862813593e-05,-0.0010156165649463592,0.0,0.0007976133216606952,0.0,0.0009115580818979372,0.0002278895204744843,0.0029119380417369175,0.0,-0.000599638250116089,0.0,-0.0006853008572755303,-0.00017132521431888258,-0.007187340188517164,0.0,0.0011794123226983866,0.0,0.0013478997973695851,0.0003369749493423963,0.00044156604720582357,0.0,0.00046922766855389905,0.0,0.0005362601926330274,0.00013406504815825684,0.00722741664210722,0.0,0.00036161563368360003,0.0,0.00041327500992411443,0.00010331875248102861,0.003990556672635598,0.0,1.06431232610242,0.9470737095639647,0.9833597496871191,1.0333481666064088,,,,,,,,,,,,,,,,,,,,
perspective_plastic,2,2,18,A,delay,10,0.38481303534917005,0.2977104068864339,-0.02154333330723677,-0.021047903401362533,0.1909707279482515,-0.4848625912699006,-0.02717761351999731,0.4619648524210317,0.31978546708360855,-0.07422182842337893,-0.019288755738808658,-0.303418474607861,0.22391374573442224,0.00030525706445114784,0.0,0.00034886521651559757,8.721630412889939e-05,0.004966110251172425,0.0,-0.0002830615852581655,0.0,-0.0003234989545807606,-8.087473864519015e-05,-0.00033113862053643194,0.0,-0.00032862722394506227,0.0,-0.00037557397022292845,-9.389349255573211e-05,-0.001038690210138325,0.0,0.0007816610552274813,0.0,0.0008933269202599785,0.00022333173006499463,0.0032473466364233566,0.0,-0.0005876454851137672,0.0,-0.0006715948401300197,-0.00016789871003250492,-0.008043039105539496,0.0,0.001155824076244419,0.0,0.0013209418014221933,0.00033023545035554833,0.000376713597754397,0.0,0.00045984311518282105,0.0,0.0005255349887803669,0.00013138374719509171,0.00803511499362891,0.0,0.000354383321009928,0.0,0.00040500950972563216,0.00010125237743140804,0.004569918307721938,0.0,1.0648711201438208,0.9368935780444654,0.9764321338712532,1.03020279207706,,,,,,,,,,,,,,,,,,,,
perspective_plastic,2,2,18,A,delay,11,0.40742096818226275,0.2936061568657271,-0.027693784433740213,-0.0142959139820039,0.18845057752494404,-0.47661152997896994,-0.03366392184175866,0.44928968625462606,0.3260984439715334,-0.07595907918838198,-0.021260076339571162,-0.32058886574445106,0.23873175724680498,0.00029915192316212486,0.0,0.0003418879121852856,8.54719780463214e-05,0.005469300504857646,0.0,-0.00027740035355300216,0.0,-0.00031702897548914537,-7.925724387228634e-05,-0.00038134657105142014,0.0,-0.000322054679466161,0.0,-0.00036806249081846985,-9.201562270461746e-05,-0.0010472532099547057,0.0,0.0007660278341229317,0.0,0.0008754603818547789,0.00021886509546369473,0.0035691212289575528,0.0,-0.0005758925754114918,0.0,-0.0006581629433274192,-0.0001645407358318548,-0.008860238142889021,0.0,0.0011327075947195305,0.0,0.0012945229653937495,0.0003236307413484374,0.000300097217524821,0.0,0.0004506462528791646,0.0,0.0005150242890047595,0.00012875607225118987,0.00879640505395578,0.0,0.00034729565458972944,0.0,0.00039690931953111953,9.922732988277988e-05,0.005147710183883208,0.0,1.0655896544664767,0.9279780317282698,0.9704835206867157,1.027679664304782,,,,,,,,,,,,,,,,,,,,
perspective_plastic,2,2,18,A,delay,12,0.4273867162698701,0.2895839812156268,-0.03403442094155339,-0.008362197910233151,0.18620414272861013,-0.4688784813371887,-0.03890550702441192,0.43792704714893665,0.3311547724636746,-0.07663765835042935,-0.022834386510678907,-0.3357420642216001,0.25207525001753983,0.00029316888469888236,0.0,0.0003350501539415799,8.376253848539498e-05,0.005951181476571415,0.0,-0.0002718523464819421,0.0,-0.00031068839597936246,-7.767209899484062e-05,-0.00044321046320191593,0.0,-0.0003156135858768378,0.0,-0.00036070124100210044,-9.017531025052511e-05,-0.0010433819199986958,0.0,0.000750707277440473,0.0,0.0008579511742176833,0.00021448779355442082,0.003877926827934362,0.0,-0.000564374723903262,0.0,-0.0006449996844608708,-0.0001612499211152177,-0.009640380410528409,0.0,0.0011100534428251398,0.0,0.0012686325060858746,0.00031715812652146865,0.0002146587600855049,0.0,0.00044163332782158133,0.0,0.0005047238032246643,0.00012618095080616607,0.009514627942631576,0.0,0.0003403497414979348,0.0,0.0003889711331404971,9.724278328512428e-05,0.005720901400974121,0.0,1.066390522671481,0.9201597553599508,0.9653670241354841,1.0256596463856382,,,,,,,,,,,,,,,,,,,,
perspective_plastic,2,2,18,A,delay,13,0.4450009905595542,0.28570883240943135,-0.04034504616263973,-0.0031770293900331243,0.18428767918253353,-0.46187916989513955,-0.043113128545150176,0.42799190778154084,0.3351368226132667,-0.0764632446216643,-0.024014843754135894,-0.3490951932240282,0.26407401835139865,0.0002873055070049047,0.0,0.0003283491508627483,8.208728771568708e-05,0.00641246475974969,0.0,-0.00026641529955230325,0.0,-0.0003044746280597752,-7.61186570149438e-05,-0.0005162916001294189,0.0,-0.000309301314159301,0.0,-0.0003534872161820584,-8.83718040455146e-05,-0.0010289671871717499,0.0,0.0007356931318916635,0.0,0.0008407921507333296,0.0002101980376833324,0.004174677385200252,0.0,-0.0005530872294251967,0.0,-0.0006320996907716534,-0.00015802492269291336,-0.010385701570919118,0.0,0.001087852373968637,0.0,0.001243259855964157,0.00031081496399103925,0.00012279795068675424,0.0,0.0004328006612651497,0.0,0.000494629327160171,0.00012365733179004276,0.010193635295072981,0.0,0.00033354274666797613,0.0,0.00038119171047768717,9.529792761942179e-05,0.006287184117226148,0.0,1.06721984118349,0.9132910999257238,0.9609569157604663,1.0240479770657493,,,,,,,,,,,,,,,,,,,,
perspective_plastic,2,2,18,A,delay,14,0.4605355869536848,0.28200318779743694,-0.04647886202901476,0.0013272339486063366,0.18270993614587605,-0.4557050753476476,-0.046479038427095394,0.41947639879843324,0.3382144347833672,-0.07561363942740855,-0.024815616474866888,-0.36085344160901345,0.2748537488214768,0.0002815593968648066,0.0,0.00032178216784549337,8.044554196137334e-05,0.00685401717950774,0.0,-0.0002610869935612572,0.0,-0.00029838513549857967,-7.459628387464492e-05,-0.0005998786614527804,0.0,-0.000303115287876115,0.0,-0.0003464174718584172,-8.66043679646043e-05,-0.0010057061000552472,0.0,0.0007209792692538302,0.0,0.000823976307718663,0.00020599407692966574,0.004460358511612564,0.0,-0.0005420254848366927,0.0,-0.0006194576969562204,-0.0001548644242390551,-0.011098762710426856,0.0,0.0010660953264892642,0.0,0.0012183946588448739,0.00030459866471121847,2.642874192581863e-05,0.0,0.00042414464803984666,0.0,0.0004847367406169676,0.0001211841851542419,0.010837335885361923,0.0,0.0003268718917346166,0.0,0.0003735678762681334,9.339196906703335e-05,0.006844819819585122,0.0,1.0680408252934934,0.907243270495656,0.9571462848765865,1.0227688837948379,,,,,,,,,,,,,,,,,,,,
perspective_plastic,2,2,18,A,delay,15,0.4742380921253277,0.2784669785868987,-0.05234216159854221,0.005217544323992797,0.1814520422976105,-0.4503697947667523,-0.049170743357050455,0.4123031473712483,0.3405405071721648,-0.07424015354809198,-0.025258412575648724,-0.37120499713249994,0.2845330039237023,0.0002759282089275105,0.0,0.0003153465244885835,7.883663112214588e-05,0.007276743898746314,0.0,-0.00025586525369003207,0.0,-0.00029241743278860807,-7.310435819715202e-05,-0.0006931054559217525,0.0,-0.0002970529821185927,0.0,-0.00033948912242124887,-8.487228060531222e-05,-0.0009751030569690822,0.0,0.0007065596838687537,0.0,0.0008074967815642897,0.00020187419539107243,0.00473592757215053,0.0,-0.0005311849751399589,0.0,-0.000607068543017096,-0.000151767135754274,-0.011782173772666164,0.0,0.0010447734199594788,0.0,0.0011940267656679764,0.0002985066914169941,-7.294864276260904e-05,0.0,0.00041566175507904974,0.0,0.0004750420058046282,0.00011876050145115705,0.011449449433587121,0.0,0.0003203344538999243,0.0,0.00036609651874277074,9.152412968569269e-05,0.007392517991862412,0.0,1.068829120799647,0.9019048806517104,0.9538446704112632,1.0217613716641427,,,,,,,,,,,,,,,,,,,,
perspective_plastic,2,2,18,A,delay,16,0.48633012113225454,0.275089509135931,-0.05787883833992942,0.008559414972794017,0.18048074398808772,-0.4458399846342164,-0.051329573113096896,0.4063585057278075,0.3422493521113292,-0.07247000857451777,-0.02536979729116626,-0.38031898520196644,0.2932216353853757,0.00027040964474896027,0.0,0.00030903959399881183,7.725989849970296e-05,0.007681528398522206,0.0,-0.0002507479486162314,0.0,-0.0002865690841328359,-7.164227103320898e-05,-0.0007950305551204149,0.0,-0.00029111192247622083,0.0,-0.00033269933997282387,-8.317483499320597e-05,-0.0009384777985964267,0.0,0.0006924284901913786,0.0,0.0007913468459330039,0.00019783671148325098,0.005002262595740258,0.0,-0.0005205612756371597,0.0,-0.0005949271721567541,-0.00014873179303918853,-0.012438437748322139,0.0,0.0010238779515602892,0.0,0.0011701462303546168,0.0002925365575886542,-0.00017417500612589102,0.0,0.0004073485199774687,0.0,0.0004655411656885356,0.0001163852914221339,0.01203338479349669,0.0,0.0003139277648219258,0.0,0.00035877458836791533,8.969364709197883e-05,0.007929340962829861,0.0,1.069569381901427,0.8971802194676801,0.9509758169203282,1.0209760015882878,,,,,,,,,,,,,,,,,,,,
perspective_plastic,2,2,18,A,delay,17,0.4970076703828112,0.271856321911663,-0.06305890495526724,0.011415579554870402,0.17975683326454797,-0.44205592695367624,-0.05307201132283729,0.4015131788764591,0.34345682964834057,-0.07040909302643153,-0.025179171998238697,-0.3883452894218902,0.3010201480297553,0.00026500145185398105,0.0,0.0003028588021188356,7.57147005297089e-05,0.00806920563672247,0.0,-0.0002457329896439068,0.0,-0.0002808377024501792,-7.02094256125448e-05,-0.0009046899356372358,0.0,-0.0002852896840266964,0.0,-0.0003260453531733674,-8.151133829334185e-05,-0.0008969780655899468,0.0,0.000678579920387551,0.0,0.0007755199090143438,0.00019387997725358596,0.005260140883636471,0.0,-0.0005101500501244165,0.0,-0.000583028628713619,-0.00014575715717840475,-0.0130698704260147,0.0,0.0010034003925290835,0.0,0.0011467433057475245,0.0002866858264368811,-0.0002763660542949777,0.0,0.0003992015495779193,0.0,0.0004562303423747649,0.00011405758559369122,0.012592191674778087,0.0,0.0003076492095254873,0.0,0.000351599096600557,8.789977415013925e-05,0.008454629588013733,0.0,1.0702527487494777,0.8929874346074024,0.9484756217320413,1.0203724416753477,,,,,,,,,,,,,,,,,,,,
perspective_plastic,2,2,18,A,delay,18,0.5064426689005466,0.2687529367790856,-0.06787018543121977,0.01384478732010605,0.17924027462206354,-0.4389450381829798,-0.05449236816934122,0.39763487480841164,0.3442615050244806,-0.06814473356183376,-0.024717279244665626,-0.39541548278501004,0.3080196815976765,0.00025970142281690143,0.0,0.00029680162607645887,7.420040651911472e-05,0.008440553805083129,0.0,-0.00024081832985102864,0.0,-0.00027522094840117564,-6.880523710029391e-05,-0.0010211309968461983,0.0,-0.00027958389034616243,0.0,-0.00031952444610990006,-7.988111152747502e-05,-0.0008515948408945568,0.0,0.0006650083219797999,0.0,0.000760009510834057,0.00019000237770851425,0.005510234947582624,0.0,-0.0004999470491219281,0.0,-0.0005713680561393466,-0.00014284201403483665,-0.013678566547519028,0.0,0.0009833323846785017,0.0,0.001123808439632574,0.0002809521099081435,-0.0003788555755366101,0.0,0.00039121751858636094,0.0,0.00044710573552726957,0.00011177643388181739,0.013128554796110256,0.0,0.00030149622533497757,0.0,0.00034456711466854587,8.614177866713647e-05,0.0089679452298635,0.0,1.0708749829489435,0.8892567531946051,0.9462902981600937,1.019917601604159,,,,,,,,,,,,,,,,,,,,
