model,arch_seed,env_seed,step,phase,lambda,phi_norm,plasticity_open,delta_w_norm,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,p_0,p_1,p_2,p_3,delta_w_in_0_0,delta_w_in_0_1,delta_w_in_0_2,delta_w_in_0_3,delta_w_in_0_4,delta_w_in_0_5,delta_w_in_1_0,delta_w_in_1_1,delta_w_in_1_2,delta_w_in_1_3,delta_w_in_1_4,delta_w_in_1_5,delta_w_in_2_0,delta_w_in_2_1,delta_w_in_2_2,delta_w_in_2_3,delta_w_in_2_4,delta_w_in_2_5,delta_w_in_3_0,delta_w_in_3_1,delta_w_in_3_2,delta_w_in_3_3,delta_w_in_3_4,delta_w_in_3_5,delta_w_in_4_0,delta_w_in_4_1,delta_w_in_4_2,delta_w_in_4_3,delta_w_in_4_4,delta_w_in_4_5,delta_w_in_5_0,delta_w_in_5_1,delta_w_in_5_2,delta_w_in_5_3,delta_w_in_5_4,delta_w_in_5_5,delta_w_in_6_0,delta_w_in_6_1,delta_w_in_6_2,delta_w_in_6_3,delta_w_in_6_4,delta_w_in_6_5,delta_w_in_7_0,delta_w_in_7_1,delta_w_in_7_2,delta_w_in_7_3,delta_w_in_7_4,delta_w_in_7_5,precision_vec_0,precision_vec_1,precision_vec_2,precision_vec_3,workspace_0,workspace_1,workspace_2,workspace_3,workspace_4,workspace_5,workspace_6,workspace_7,selector_logits_0,selector_logits_1,selector_logits_2,selector_logits_3,selector_weights_0,selector_weights_1,selector_weights_2,selector_weights_3,sel_touch,sel_smell,sel_vision,sel_efference
perspective_plastic,0,2,16,down,0.125,0.5863224759701928,0.39212105134045677,0.05321014411403437,-0.26677654821814895,-0.328023362197446,-0.23493626678338358,0.3091176503189216,0.3133155826328632,-0.05954779719392937,0.1255422416007704,0.5863129385504615,0.09913975958337269,-0.5344258418880128,-0.19442475161615236,-0.10263230182966157,-0.0015545849887681701,-0.0025811416977596113,-0.0012880444343059143,-0.002146141014591192,-0.008977892115368449,0.0,-3.8022084133458456e-05,-0.0009986628045868797,-0.0014993895567574685,-0.005758210725507169,-0.011378509734375375,0.0,-0.005269472486087412,-0.005014066288645651,-0.006904251220686807,-0.00751982387322613,-0.015793632517451906,0.0,0.004274279991794247,0.005233960581306987,0.005006422665654912,0.00675524610531466,0.017026008282570348,0.0,0.003533310311878083,0.0043906191171623424,0.003085711637661828,0.0024934735404196886,0.011864884841282194,0.0,-0.0008484485315738086,-0.00021869549986640278,-0.00013720214084041423,0.002526340665202584,0.0027870005420657963,0.0,0.0014831285590242384,0.002353407147181839,0.002983188494473576,0.006817235638240298,0.012247118944660662,0.0,0.008001344196424757,0.009698426369915117,0.009145218652193195,0.011246871708427822,0.031179538575453514,0.0,1.0608977019816077,1.080479949753037,1.1145928020890716,1.1071563574343428,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,2,17,down,0.0,0.5902064081210141,0.39137864552513807,0.05474052356497411,-0.2686518361530663,-0.3491708823157232,-0.20070007771894244,0.2969944694362918,0.32005272851252553,-0.07279000686250708,0.10775642357669059,0.5724493824619694,0.08855090023817759,-0.5382816908646221,-0.19669085038911005,-0.10985387069762079,-0.0015234932889928068,-0.002529518863804419,-0.001262283545619796,-0.002103218194299368,-0.009777879817641713,0.0,-3.7261642450789285e-05,-0.0009786895484951421,-0.0014694017656223192,-0.005643046510997026,-0.012424069799906083,0.0,-0.005164083036365664,-0.004913784962872738,-0.00676616619627307,-0.007369427395761608,-0.016209542942706212,0.0,0.0041887943919583625,0.005129281369680847,0.004906294212341814,0.006620141183208366,0.017768375222651043,0.0,0.003462644105640521,0.0043028067348190955,0.0030239974049085915,0.002443604069611295,0.012794548177496713,0.0,-0.0008314795609423325,-0.0002143215898690747,-0.00013445809802360595,0.0024758138518985325,0.002465857070994497,0.0,0.0014534659878437536,0.002306339004238202,0.0029235247245841043,0.0066808909254754915,0.012395072911185879,0.0,0.007841317312496262,0.009504457842516814,0.008962314279149331,0.011021934274259265,0.032643185509511695,0.0,1.0381420402191144,1.061703636444644,1.0955118211918926,1.0878496808405227,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,0,up,0.0,0.03894871338363421,0.436196660186045,0.0,0.04843299480695933,0.005553963744958472,-0.04239994301905195,0.047090993902828455,0.029556782741897894,0.047605081205786194,0.19210067975981704,0.2398437924650532,0.003505225589415088,-0.036514610267112765,-0.010911275634143078,0.007234844081555259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,1,up,0.125,0.08903883944179235,0.4342502574208242,0.0003595385874006022,0.04220357045805709,-0.0031456082914677486,-0.03705347720687855,0.09742859154758932,0.07323323078426389,0.10530251577545777,0.2542329008705019,0.3671295418806646,0.006514594546436452,-0.08303385922111073,-0.026197328785740867,0.017451451927486532,-1.2968463100740444e-05,-2.162803898431457e-06,-1.5168230838734715e-05,2.158563491564608e-06,2.4493357842784024e-05,0.0,9.66593693721351e-07,1.612028035041745e-07,1.1305515664993167e-06,-1.6088674827816436e-07,-1.8255922112731833e-06,0.0,1.1385924145661808e-05,1.8988773718356955e-06,1.3317254667120962e-05,-1.8951544209696114e-06,-2.1504438290345043e-05,0.0,-2.993820382324571e-05,-4.99291731317448e-06,-3.501645360444858e-05,4.983128168224377e-06,5.65438736816157e-05,0.0,-2.2503367389676e-05,-3.7529790801076264e-06,-2.6320487521452857e-05,3.7456209658218285e-06,4.2501800395414685e-05,0.0,-3.235773123997507e-05,-5.396431845977157e-06,-3.7846391901107876e-05,5.3858515679072135e-06,6.111360182657956e-05,0.0,-7.812158919610732e-05,-1.3028658550553663e-05,-9.137291668337347e-05,1.300311448101335e-05,0.00014754717074515764,0.0,-0.00011281287022392672,-1.881426608675162e-05,-0.0001319486853487706,1.8777378718846082e-05,0.00021306811595187613,0.0,1.0521560524759321,1.0528343386765409,1.0548234761085655,1.0507701450792315,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,2,up,0.25,0.14291319579306164,0.43147960048500367,0.0011772883505925132,0.04199258053973104,-0.03785895088772518,-0.13213917591231486,0.15992270062791758,0.09825034939177049,0.12174753278778219,0.28295256880923664,0.4634890178246788,0.016678173134853758,-0.13341861664284904,-0.04240701573048454,0.023390977376175116,-6.502242443746702e-07,-2.1195478204628277e-06,1.5466053139205978e-05,2.0143674867055726e-05,8.2346035025249e-05,0.0,-9.924567104838153e-06,1.57978747434091e-07,-2.6237289782064494e-05,-1.6411299023345347e-05,-5.438855133114905e-05,0.0,-2.6787761699842404e-05,1.8608998243989816e-06,-8.239220531779845e-05,-5.858733034289459e-05,-0.00020466239366322538,0.0,1.6585029939569166e-05,-4.89305896691099e-06,8.119481750598189e-05,7.354158595056047e-05,0.0002776021813527348,0.0,6.160925797222584e-06,-3.677919498505474e-06,4.517139723208165e-05,4.5851613984327395e-05,0.00017815624427579643,0.0,3.251257176695453e-06,-5.288503209057613e-06,5.0847846574761224e-05,5.754686639960055e-05,0.00022904170679899501,0.0,4.695390053143262e-06,-1.276808537954259e-05,0.00011482901536161352,0.00013422043748536266,0.0005377174068219139,0.0,2.2541985850225524e-05,-1.8437980765016587e-05,0.00020546485671618937,0.0002173872449710924,0.0008527569044848372,0.0,1.0634568651408005,1.0653180770956612,1.0699385765237666,1.0599280358665475,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,3,up,0.375,0.19826837984179327,0.4281654876866255,0.004505460748735881,0.01784952677646837,0.05096080818531944,-0.2716418816983175,0.22883331198877127,0.18000577023519654,0.07312730509390157,0.22833727242994578,0.5807416110970691,0.030617503773584357,-0.18535600154802961,-0.05796686212989918,0.025610827645827252,4.684171453932899e-05,5.142627367951916e-05,3.910766740063753e-05,7.91762448457906e-06,0.00013000571557647732,0.0,0.00012582737021629424,0.00015290834005473708,4.266792549052956e-05,-4.983851412150781e-05,8.747069672825411e-05,0.0,-0.0007488071316226712,-0.0008124148541388626,-0.0004452401386839202,0.00012251467755046,-0.0009509385035830685,0.0,0.0006249395943244946,0.0006811259119074907,0.0003866251038300278,-7.950394904974176e-05,0.0009041673366095506,0.0,0.00048484491855546217,0.0005359576309728415,0.0002858041520042031,-7.429771439418497e-05,0.0006718316651033686,0.0,0.00019770155770443374,0.00021401420904455326,0.00014795491145471493,7.957834656786318e-06,0.00042646392395019606,0.0,0.0006119683044338661,0.0006719215220622435,0.0004189210196126715,-1.9710107658711223e-05,0.0011577100237789276,0.0,0.001566837577966742,0.0017226866455020196,0.0009806089785466651,-0.00017163236706215187,0.0024399120856514493,0.0,1.0855515909868825,1.0873731688957047,1.0952215474421263,1.0812937289115392,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,4,up,0.5,0.2512387838051476,0.42447199408311526,0.006600499916274086,0.001840065539309206,-0.08715060665776339,-0.2849014690539395,0.2688409372239583,0.13031070039109657,0.15662971575049944,0.3006896333925866,0.5671379027060157,0.04972499159479875,-0.23369526631842577,-0.07420687141362418,0.02298291613674795,4.590488024854241e-05,5.039774820592877e-05,3.984136418768657e-05,1.298956021786577e-05,0.0001325767250408538,0.0,0.00012331082281196836,0.00014985017325364232,-2.9980299044804606e-05,-0.0002965626982778188,-0.00015919747936180554,0.0,-0.0007338309889902177,-0.0007961665570560853,-0.0006710378077074401,-0.0006897528570002646,-0.0017325764106471938,0.0,0.0006124408024380047,0.0006675033936693409,0.0006003643712611947,0.0006862521652045386,0.0016416058627219416,0.0,0.00047514802018435294,0.0005252384783533846,0.0003874383174025505,0.00029758946040646167,0.0010246063143083042,0.0,0.00019374752655034505,0.0002097339248636622,0.0002740277257868538,0.00045301029687469464,0.0008581100793499653,0.0,0.0005997289383451888,0.0006584830916209986,0.0006582513963543219,0.0008353783511432365,0.001979581872206263,0.0,0.001535500826407407,0.0016882329125919792,0.0014282062804044844,0.001443859541190789,0.003984937667192864,0.0,1.1281337447969912,1.1293987799697278,1.1406085711113718,1.1244442853785608,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,5,up,0.625,0.2906685601087763,0.4223271243914124,0.007410631656415872,-0.09859608177973396,-0.14246721207425111,-0.054654181707017274,0.22580739854188506,0.1749476059724634,0.21984681372845544,0.25583973085866085,0.5142653698769671,0.04949488400395706,-0.27095600448130536,-0.08944225501203346,0.024927794668468523,0.00026544493140274187,8.612072525573835e-05,0.0002996601450154519,-2.395282956602052e-05,-0.00010464887492487118,0.0,0.0004393974054713763,0.00019992782941453464,0.00034719795428671534,-0.00034363626414820215,-0.0004949632378001621,0.0,-0.0005969491101008881,-0.0007598823860487088,-0.0005131515459844938,-0.0006962918473402601,-0.0018279549339966846,0.0,9.52928041896892e-05,0.0005700311573043783,-8.511791932778903e-06,0.0007565385958604836,0.00214600157979826,0.0,7.446698610527076e-05,0.00044955882044410206,-8.274339653490114e-05,0.0003567267973227803,0.0014203393608235664,0.0,-0.000301698901166276,0.00012363763097989955,-0.00031256629710403475,0.0005257439337696757,0.0013639946352497346,0.0,1.568370172204197e-05,0.0005500030321439258,-3.1165931190235046e-05,0.0009138557648861287,0.00254866924808272,0.0,0.0003549074740758502,0.001462884106196525,4.030231408550856e-05,0.001606314397097732,0.005128749182840756,0.0,1.0990821855415702,1.098720458156829,1.1136728817885266,1.097274675807303,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,6,up,0.75,0.33288856852221127,0.41866733426939984,0.01064040455172546,-0.07425967032854366,-0.2193938339043896,-0.259585254030126,0.28740106859361164,0.15893087323938826,0.13998955443005126,0.29200372195311186,0.5694151080686682,0.0634557977167398,-0.30986561748263847,-0.10259991726552989,0.015643428911487244,0.00017184765818636255,8.439831075062358e-05,6.892449527356643e-05,-0.00015573215867632342,-0.000364194090346799,0.0,0.00016976901860936715,0.00019592927282624395,-0.0003237283095342776,-0.0007275096083900218,-0.0012580515985839468,0.0,-0.0008936347157003038,-0.0007446847383277346,-0.0012885077468310167,-0.001144694034448441,-0.002705989402359908,0.0,0.0004350821520950289,0.0005586305341582908,0.0008614605733099534,0.0012532765302402636,0.0031156782362504573,0.0,0.00026193281421691154,0.00044056764403522,0.00039990624517355204,0.0006326522404981449,0.0019518917855137416,0.0,-0.00012922935771030505,0.00012116487836030156,0.00011735503512379518,0.0007645540575093745,0.0018299382363573123,0.0,0.00036253739149249897,0.0005390029715010473,0.0008531891717014666,0.0014156448000778952,0.0035265090237483676,0.0,0.0010247950172993844,0.0014336264240725944,0.0017627970054684503,0.0025883310841257334,0.0070323875211330735,0.0,1.062532759101349,1.0647285554874242,1.0818919851825997,1.0611353089924644,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,7,up,0.875,0.37683571320191767,0.41474553502546596,0.02347722153175786,-0.09972980720406033,0.036702222585581146,-0.47778662437423697,0.3679145042273794,0.2931567602432744,-0.03818118845607059,0.16096521068653946,0.7034268963009793,0.0779401881723693,-0.3508155547990066,-0.11329326684154425,0.004854277648573069,-0.0007792044886904437,-0.0009854870831468728,-0.0004157938995311294,8.4864048643137e-05,-0.0009745434105930999,0.0,0.000515111741119224,0.0005851250516232135,-0.0001393766444958293,-0.0008003565693062712,-0.001005591307809728,0.0,-0.005415607001568686,-0.005847322676740535,-0.0035783275650570355,1.5929057450514645e-05,-0.0056108333482609764,0.0,0.003922239810975907,0.004488158683265249,0.0026273267720298777,0.0003521147312739102,0.005331883197715219,0.0,0.003042218445348613,0.0035717332547001456,0.0018126905782830972,-7.808022423967404e-05,0.003728392890554923,0.0,-0.0004894357485930229,-0.00029021386029367174,-7.00369635351784e-05,0.0008401819163401435,0.0015568808807089067,0.0,0.0018847499363539597,0.0022523075044528535,0.0016162423042274242,0.0010040335594931255,0.004452846893886192,0.0,0.007688138515512907,0.008939299165645849,0.0051366952459743,0.000861529442531187,0.011248108428716359,0.0,1.101485313152596,1.1036864245653735,1.1236455684526878,1.104171637545334,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,8,up,1.0,0.4209562714309973,0.41040335207585965,0.028084724558701472,-0.09469148248145687,-0.20216455308976292,-0.45589858372903863,0.3965767412856587,0.1433673450010014,0.12039771122080857,0.3234152117131503,0.6216028010928489,0.1015108921190351,-0.38802943961583636,-0.12737689578642095,-0.010392384207694864,-0.0007636203989166349,-0.0009657773414839353,-0.0006198521123028644,-0.0006495197518919933,-0.0013980565001526241,0.0,0.0005048095062968395,0.0005734225505907493,-0.000590003843551043,-0.0023486215234396236,-0.0019312846881290651,0.0,-0.005307294861537313,-0.0057303762232057244,-0.004529250520330695,-0.0035119586126206013,-0.0076314893710214046,0.0,0.003843795014756389,0.004398395509599944,0.0034642226937240442,0.0034136317695201692,0.007080587337962046,0.0,0.002981374076441641,0.0035002985896061428,0.002097981099340629,0.0010328031299414227,0.004324553799325938,0.0,-0.0004796470336211625,-0.0002844095830877983,0.00020139180550467873,0.0017549697758538335,0.002089011058462484,0.0,0.0018470549376268805,0.0022072613543637964,0.0023092732105965985,0.0034864162528408862,0.005876853380909999,0.0,0.007534375745202649,0.008760513182332931,0.006428092325573722,0.005654023878020142,0.013931248381152096,0.0,1.1818743124684794,1.1841977208738366,1.2066375240572018,1.1893931999239145,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,9,down,1.0,0.4642812009639435,0.4058710008437283,0.033946486225643877,-0.13314851900712177,-0.3251100823620177,-0.462090950285946,0.42612378360260383,0.10983953128089391,0.15621880542644817,0.41007992922441655,0.6140587742502613,0.125461163244182,-0.4227537670836406,-0.1423129264954512,-0.0290312496256995,-0.0007483479909383021,-0.0009464617946542566,-0.0008620093490766821,-0.0015172371060057422,-0.001965120614897435,0.0,0.0004947133161709026,0.0005619540995789343,-0.0011997515182800911,-0.004452082090638836,-0.0033455381384229826,0.0,-0.005201148964306566,-0.00561576869874161,-0.005322094252269734,-0.0064982091690138875,-0.009543890293968555,0.0,0.0037669191144612613,0.0043104275994079455,0.004209604698906312,0.006163944884201342,0.008843273217055202,0.0,0.002921746594912808,0.0034302926178140197,0.0022660134690153494,0.001738678065085704,0.00472892281304052,0.0,-0.0004700540929487392,-0.00027872139142604235,0.0004960241849284031,0.002753175996713295,0.0027453545087110084,0.0,0.001810113838874343,0.0021631161272765206,0.003047081451328987,0.006129151980201813,0.007591915820011761,0.0,0.0073836882302985955,0.008585302918686272,0.007473492380559197,0.009602620728525288,0.016396780653597877,0.0,1.1047211594126236,1.1049858301080648,1.130953169454246,1.117964449301076,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,10,down,0.875,0.4845444939670834,0.40417407587925913,0.03383906171154548,-0.2675758567756773,-0.3175545644785958,-0.0870953360383813,0.3079831802222327,0.20691656729853314,0.20200071180879298,0.294641203224081,0.5328334594625408,0.11636843225835213,-0.44262124596829905,-0.15520354476095738,-0.03521429991713919,0.00012720957629703232,-0.0007843130694400243,0.0001850234512704022,-0.0016329544822758528,-0.0027642672433686967,0.0,0.001506153630723543,0.0007206855190528598,4.638421185247958e-05,-0.00453638453506443,-0.0042736847144867664,0.0,-0.004817005689237329,-0.0054568357050010004,-0.004880457201293852,-0.006415787874730437,-0.009625925754019875,0.0,0.002701030107256199,0.004059371611920738,0.0029401083407262886,0.006208785323866688,0.009631473155632226,0.0,0.0021978164405316,0.003250935050195832,0.001424353966511995,0.0018168544257756239,0.005282717492761697,0.0,-0.001110337617798685,-0.00038126747617432487,-0.0002913163673142092,0.0028083789718158403,0.0033234167196227586,0.0,0.0008262720586377023,0.001962147638086448,0.0018521834993010056,0.006167405268757359,0.008363335816940686,0.0,0.005522289333476502,0.008128398722943145,0.0052733593403844654,0.009701427081169858,0.01773847887206642,0.0,1.0893440239024077,1.0877317980498986,1.117304212340703,1.1093211644353909,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,11,down,0.75,0.5096074311412364,0.40129243820334104,0.03758156942657761,-0.23146316966281966,-0.3571640482789706,-0.27766796914563835,0.3470950344394095,0.21056416847488982,0.0788862889914849,0.2939559078366088,0.583188631226825,0.11918394273688131,-0.46458843079182743,-0.16484728861310072,-0.04977833945963166,-0.0001453351601291732,-0.0007686268080512238,-0.0005158507458880921,-0.0020142290186729995,-0.0036962829839304228,0.0,0.0010594006130746807,0.0007062718086718027,-0.001030331864362828,-0.005084385717779843,-0.005711686452836121,0.0,-0.0050445637709187734,-0.005347698990900981,-0.005619191971137322,-0.0067840353910896675,-0.010617793885530961,0.0,0.003051893999552829,0.003978184179682323,0.003926766406436504,0.006705331723615599,0.010919369966951423,0.0,0.002399482083922897,0.003185916349191915,0.002030092222299781,0.0021570765535641042,0.006075219996070512,0.0,-0.0009961104328015781,-0.00037364212665083835,-4.7882267314961494e-05,0.0028932864830510225,0.003593436124770999,0.0,0.0011526446059792975,0.0019229046853247189,0.002700543483260169,0.006569748723748915,0.009449931593274716,0.0,0.006092129954533357,0.007965830748484282,0.006924473093989549,0.010550335025477397,0.01987128764006518,0.0,1.0330940885545004,1.0364201576575636,1.0670290424722582,1.0558802940603151,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,12,down,0.625,0.5357024847127076,0.39835534223753016,0.04525377047813379,-0.24451549094186192,-0.1538324851257304,-0.4298219501895834,0.38253710533241536,0.3211956354199509,-0.07359398359217209,0.16492088611608463,0.685139545725623,0.12170839177573488,-0.48826505150310845,-0.1721836074328968,-0.06414253121598729,-0.0015307906217854074,-0.00232388395014004,-0.001224227162107443,-0.0016176739229262036,-0.005106574350682673,0.0,0.0001647497324603909,-0.00029598679520693636,-0.0014618781607383608,-0.004758556872137247,-0.006531220939291226,0.0,-0.00738420716661838,-0.008001678924638156,-0.006770164538991226,-0.006022083983105056,-0.013014471301979936,0.0,0.005162906821349074,0.006355823221169739,0.004972605258894891,0.006013850621205758,0.01302299530712812,0.0,0.004175245473257415,0.00518537772330456,0.0029335663232960985,0.001645937947436582,0.007903383607240144,0.0,-0.0013940558283085333,-0.000838895549129721,-0.0002632361218052206,0.0029426506322077577,0.003074849515119929,0.0,0.002066014668481444,0.002943805396655136,0.0031312771876601075,0.006198056298727644,0.010262008133557548,0.0,0.009860518682995607,0.01220746435599003,0.008799783612751268,0.009341047937422346,0.023632681336003256,0.0,1.0748526873834743,1.0808550444266378,1.11280699721622,1.1032807737841703,,,,,,,,,,,,,,,,,,,,
